IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,237,86.8215,55.0887,306.501,280.995,0.745444
5,238,86.8215,55.0887,264.287,264.287,1
5,239,86.8215,55.0887,285.935,285.935,0.779316
5,240,86.8215,55.0887,275.037,275.037,1
5,241,86.8215,55.0887,288.921,288.921,0.852223
5,242,86.8215,55.0887,309.991,309.991,0.784515
5,243,86.8215,55.0887,306.447,306.447,1
5,244,86.8215,55.0887,328.075,328.075,0.779497
5,245,86.8215,55.0887,325.8,325.8,1
5,246,86.8215,55.0887,316.477,316.477,1
5,247,86.8215,55.0887,323.282,316.477,0.924617
5,248,86.8215,55.0887,296.335,296.335,1
5,249,86.8215,55.0887,314.32,314.32,0.812901
5,250,86.8215,55.0887,309.71,309.71,1
5,251,86.8215,55.0887,328.864,328.864,0.802027
5,252,86.8215,55.0887,336.144,336.144,0.919572
5,253,86.8215,55.0887,328.93,328.93,1
5,254,86.8215,55.0887,312.834,312.834,1
5,255,86.8215,55.0887,302.328,302.328,1
5,256,86.8215,55.0887,325.076,325.076,0.769507
5,257,86.8215,55.0887,348.326,325.076,0.765073
5,258,86.8215,55.0887,300.704,300.704,1
5,259,86.8215,55.0887,305.291,305.291,0.948549
5,260,86.8215,55.0887,282.702,282.702,1
5,261,86.8215,55.0887,294.915,294.915,0.868779
5,262,86.8215,55.0887,305.451,305.451,0.885721
5,263,86.8215,55.0887,299.382,299.382,1
5,264,86.8215,55.0887,300.914,300.914,0.982507
5,265,86.8215,55.0887,309.376,309.376,0.907137
5,266,86.8215,55.0887,285.85,285.85,1
5,267,86.8215,55.0887,287.013,287.013,0.986688
5,268,86.8215,55.0887,309.692,309.692,0.770117
5,269,86.8215,55.0887,325.911,325.911,0.829604
5,270,86.8215,55.0887,304.542,304.542,1
5,271,86.8215,55.0887,293.009,293.009,1
5,272,86.8215,55.0887,274.852,274.852,1
5,273,86.8215,55.0887,254.401,254.401,1
5,274,86.8215,55.0887,245.042,245.042,1
5,275,86.8215,55.0887,247.159,247.159,0.975911
5,276,86.8215,55.0887,223.14,223.14,1
5,277,86.8215,55.0887,222.999,222.999,1
5,278,86.8215,55.0887,216.402,216.402,1
5,279,86.8215,55.0887,203.237,203.237,1
5,280,86.8215,55.0887,220.528,220.528,0.819425
5,281,86.8215,55.0887,216.537,216.537,1
5,282,86.8215,55.0887,225.572,225.572,0.901166
5,283,86.8215,55.0887,227.756,227.756,0.975164
5,284,86.8215,55.0887,203.85,203.85,1
5,285,86.8215,55.0887,205.187,205.187,0.984717
5,286,86.8215,55.0887,185.056,185.056,1
5,287,86.8215,55.0887,185.413,185.413,0.995888
5,288,86.8215,55.0887,169.652,169.652,1
5,289,86.8215,55.0887,190.306,169.652,0.788286
5,290,86.8215,55.0887,179.006,179.006,0.89786
5,291,86.8215,55.0887,154.167,154.167,1
5,292,86.8215,55.0887,154.455,154.455,0.996689
5,293,86.8215,55.0887,145.229,145.229,1
5,294,86.8215,55.0887,136.27,136.27,1
5,295,86.8215,55.0887,120.706,120.706,1
5,296,86.8215,55.0887,112.663,112.663,1
5,297,86.8215,55.0887,122.094,122.094,0.897058
5,298,86.8215,55.0887,116.203,116.203,1
5,299,86.8215,55.0887,122.292,122.292,0.93227
5,300,86.8215,55.0887,117.644,117.644,1
